area,bbox_area,convex_area,solidity,perimeter,euler_number,centroid-0,centroid-1,eccentricity,equivalent_diameter,feret_diameter_max,major_axis_length,minor_axis_length,orientation,mean_intensity,max_intensity,total_area,entropy,obj_intensity_sum,total_intensity_sum,distance_bin_0,distance_bin_1,distance_bin_2,distance_bin_3,distance_bin_4,distance_bin_5,distance_bin_6,distance_bin_7,distance_bin_8,distance_bin_9,patchID,patchsize,object_size
1864,3422,2568,0.725856698,293.5634919,0,38.9248927,38.38841202,0.115120083,48.71671696,59.68249325,63.4018645,62.98034243,0.40215958,170.847103,237,1865,7.496046452,318571,504902,4535,357,348,346,340,270,151,53,0,0,24,80,15
2036,3968,2945,0.691341256,326.5340546,-1,36.03536346,39.71905697,0.372153075,50.91478875,65.30696747,70.32244207,65.27127728,-1.336860372,140.0869352,211,2036,7.402137611,285217,469960,4364,395,380,377,357,271,169,87,0,0,25,80,15
1787,3540,2676,0.667787743,305.2203461,0,34.65808618,39.61331841,0.212141555,47.69988539,61.18823416,66.96564168,65.44143319,-1.217432609,168.852826,236,1787,7.410959369,301740,511476,4613,372,369,366,343,221,87,29,0,0,26,80,15
2047,3480,2679,0.764091079,295.5634919,0,39.98583293,44.59306302,0.305230094,51.05214342,61.18823416,64.4778838,61.40091088,-1.516672252,160.222765,233,2047,7.508326807,327976,499358,4353,357,345,340,340,278,206,128,53,0,27,80,15
1810,3540,2707,0.668636867,304.2203461,0,35.05690608,39.72983425,0.234882253,48.00587022,61.6116872,67.6516866,65.75905154,-1.301761935,168.9624309,233,1810,7.454781949,305822,514471,4590,371,369,368,340,226,97,39,0,0,28,80,15
2034,3904,2920,0.696575342,327.4985207,0,35.51819076,40.28367748,0.351085964,50.88977534,64.49806199,69.66902587,65.23412077,-1.236099382,142.1769912,216,2034,7.433030541,289188,474539,4366,394,378,371,363,287,170,71,0,0,29,80,15
1767,3540,2650,0.666792453,304.8772004,0,37.31918506,40.32201471,0.189584599,47.43220715,60.8276253,66.52692408,65.32041771,-1.019873972,176.967176,242,1767,7.400559393,312701,510787,4633,371,367,365,352,208,76,28,0,0,30,80,15
1768,3660,2686,0.658227848,307.119841,0,37.5260181,39.32013575,0.255536124,47.44562693,61.66036004,67.56060888,65.31756344,-0.973500608,172.3427602,240,1768,7.416335051,304702,509996,4632,377,373,369,336,217,96,0,0,0,31,80,15
1745,3422,2640,0.660984848,306.8772004,0,39.07163324,38.79083095,0.240326278,47.13600541,61.03277808,67.22868405,65.2583569,-1.11285066,168.8051576,230,1745,7.437043304,294565,497926,4655,374,370,370,350,200,81,0,0,0,32,80,15
1748,3481,2612,0.669218989,299.8061325,0,38.20709382,39.58810069,0.200900973,47.17650606,60.44005295,66.03990582,64.69345485,-0.679580855,179.2385584,247,1748,7.410194965,313309,513813,4652,366,360,360,342,210,110,0,0,0,33,80,15
1866,3720,2769,0.673889491,316.119841,0,36.45176849,39.84297964,0.292271655,48.74284553,62.64183905,68.22767494,65.24853661,-0.903881574,154.6355841,227,1866,7.461820392,288550,482443,4534,386,374,370,350,260,91,35,0,0,34,80,15
1796,3422,2582,0.695584818,293.5634919,0,38.50612472,39.20545657,0.186116598,47.81985176,59.8414572,65.12719862,63.98927437,-1.36163902,185.6670379,250,1796,7.416751804,333458,522092,4604,358,358,358,340,244,105,33,0,0,35,80,15
1925,3900,2824,0.681657224,333.1492783,-1,35.72155844,39.89558442,0.32068613,49.50743503,65.19202405,68.82257351,65.18774497,-1.230251129,153.1402597,227,1925,7.472951795,294795,488854,4475,394,377,374,363,265,110,42,0,0,36,80,15
1820,3660,2752,0.661337209,310.8772004,0,34.96263736,40.38021978,0.254542562,48.13830046,61.98386887,68.30680008,66.05688146,-1.256424094,160.8549451,226,1820,7.431119622,292756,494933,4580,379,376,374,355,220,86,30,0,0,37,80,15
1811,3720,2734,0.662399415,317.6345597,0,34.91441193,40.0408614,0.278860298,48.01912968,62.80127387,67.68606992,65.00107719,-1.197074261,155.0817228,227,1811,7.40137051,280853,466575,4589,382,372,372,343,233,109,0,0,0,38,80,15
1825,3600,2699,0.676176362,308.6345597,0,35.15342466,40.3490411,0.23731117,48.20437915,62.09669879,67.33744873,65.41386611,-0.81889102,158.2723288,228,1825,7.461411628,288847,479861,4575,375,369,367,351,247,116,0,0,0,39,80,15
2096,3481,2650,0.790943396,281.4213562,0,40.66125954,42.22185115,0.210688562,51.65955948,61.40032573,63.29168713,61.87099359,1.23558548,175.0477099,239,2096,7.598846817,366900,562522,4304,340,339,336,334,324,233,127,63,0,40,80,15
1833,3717,2731,0.671182717,317.6700936,0,36.22313148,40.36061102,0.310444448,48.30991705,63.50590524,67.8927717,64.5382933,-1.543106617,161.3366067,233,1833,7.499375648,295730,502233,4567,384,372,371,346,237,123,0,0,0,41,80,15
1988,3481,2596,0.765793529,281.3208512,0,40.52162978,42.70573441,0.153879728,50.31103472,60.20797289,62.99604605,62.24573704,0.95190769,179.9024145,247,1988,7.581429885,357646,561988,4412,342,340,338,338,285,208,95,42,0,42,80,15
1682,3422,2557,0.657802112,299.2203461,0,35.52913199,39.74554102,0.210974905,46.27730453,60.01666435,65.60158764,64.12499287,-1.329110133,166.0368609,235,1682,7.364633291,279274,458530,4718,366,364,362,323,188,79,0,0,0,43,80,15
1716,3306,2512,0.683121019,293.0487732,0,36.15675991,39.61188811,0.126256649,46.7426899,59.13543777,63.98483705,63.47280543,-0.390268518,178.4784382,243,1716,7.428287915,306269,495413,4684,360,353,350,331,210,112,0,0,0,44,80,15
1729,3422,2594,0.666538165,302.7350647,0,35.32330827,39.74031232,0.228873368,46.91941147,60.44005295,65.75925241,64.01375224,-0.974313568,162.2712551,229,1729,7.368343328,280567,475105,4671,366,360,360,329,221,93,0,0,0,45,80,15
1920,3422,2573,0.746210649,284.391919,0,40.12916667,43.4265625,0.156735443,49.44309786,60.01666435,63.40194795,62.6183394,0.747712021,180.4442708,246,1920,7.535323535,346453,535941,4480,350,344,344,343,279,175,85,0,0,46,80,15
1776,3540,2709,0.65559247,313.4629868,0,35.76013514,40.06869369,0.283447597,47.55284883,61.6116872,68.07037182,65.27865111,-1.006615765,159.6447072,224,1776,7.423926052,283529,483447,4624,379,374,374,346,207,96,0,0,0,47,80,15
2256,3660,2686,0.839910648,277.3502884,0,40.02260638,41.93351064,0.278570392,53.59504094,63.0634601,62.4475259,59.97559145,1.152494454,147.6821809,214,2256,7.483352186,333171,495933,4144,333,322,320,319,309,258,215,128,52,48,80,15
1700,3422,2558,0.664581704,303.119841,0,36.20470588,40.12294118,0.197015504,46.52426492,59.68249325,65.13526222,63.85863537,-1.444593955,167.6741176,243,1700,7.402332822,285046,476141,4700,372,367,360,343,190,68,0,0,0,49,80,15
1685,3249,2496,0.675080128,292.9777054,0,40.05103858,37.92284866,0.139773803,46.31855603,58.69412236,64.04332182,63.41463798,-0.667366111,175.5566766,237,1685,7.438169034,295813,497706,4715,358,356,354,329,209,79,0,0,0,50,80,15
2026,3540,2625,0.771809524,287.8061325,0,40.09032577,42.71322804,0.214918283,50.78959852,61,63.20259193,61.72567596,0.840637622,171.4570582,235,2026,7.55384592,347372,536011,4374,353,340,336,336,295,220,107,39,0,51,80,15
2275,3660,2719,0.836704671,278.1492783,0,39.85274725,42.96087912,0.274184648,53.82025608,62.8171951,62.87478978,60.46524334,1.283904484,149.796044,216,2275,7.494406711,340786,507191,4125,341,333,327,326,321,262,205,120,40,52,80,15
1702,3364,2499,0.681072429,299.8772004,0,39.1039953,41.80552291,0.142267245,46.55162409,58.85575588,63.81238622,63.16330472,-1.103574851,166.9347826,231,1702,7.370643202,284123,501355,4698,366,359,355,326,180,85,31,0,0,53,80,15
1841,3364,2552,0.721394984,289.3208512,0,39.54861488,42.28951657,0.142703615,48.4152249,59.66573556,63.53612396,62.88586136,0.855123283,172.8354155,236,1841,7.493793307,318190,507505,4559,351,350,349,334,253,147,57,0,0,54,80,15
1767,3540,2640,0.669318182,306.7056275,0,35.94567063,40.41652518,0.212162433,47.43220715,60.67124525,66.30075658,64.79138107,-1.344647742,169.4900962,236,1767,7.472272167,299489,496196,4633,375,368,366,350,229,79,0,0,0,55,80,15
1783,3660,2712,0.657448378,310.9482682,0,35.91867639,40.71060011,0.266665466,47.64647005,61.98386887,67.63664019,65.18746008,-1.413984681,156.1233875,226,1784,7.404283057,278470,469494,4616,384,374,369,327,207,92,31,0,0,56,80,15
2287,3540,2721,0.840499816,279.4213562,0,39.3139484,41.70529077,0.24809278,53.96201292,62.93647591,62.91402672,60.94709995,0.964408142,154.2689112,219,2287,7.544182987,352813,533129,4113,334,326,324,324,322,269,222,111,55,57,80,15
1792,3364,2567,0.698091157,297.8061325,0,40.18861607,38.71707589,0.163851601,47.76657057,59.66573556,64.30000194,63.43098733,1.334849932,167.0552455,231,1792,7.430492927,299363,481052,4608,362,356,353,336,231,119,35,0,0,58,80,15
1822,3660,2714,0.671333825,312.7056275,0,39.63446762,42.46981339,0.245806833,48.16474282,61.98386887,66.98144613,64.92637722,-0.846603418,165.6591658,234,1822,7.465746389,301831,493037,4578,380,366,363,332,242,100,39,0,0,59,80,15
1826,3660,2740,0.666423358,315.4629868,0,39.20481928,41.76067908,0.116721633,48.21758402,61.98386887,66.56395196,66.10896534,-0.788084974,170.4835706,237,1826,7.528570945,311303,532010,4574,380,369,367,344,225,100,41,0,0,60,80,15
1797,3540,2665,0.674296435,306.2914139,0,40.05620479,40.00556483,0.210102489,47.83316278,61,66.3351607,64.85451791,-1.094235341,171.5637173,240,1797,7.546843383,308300,523507,4603,375,369,368,344,215,90,36,0,0,61,80,15
1785,3600,2648,0.674093656,307.9482682,0,39.14061625,41.28907563,0.227016899,47.6731852,60.87692502,66.14214805,64.41523075,-0.640143222,173.9663866,245,1785,7.544636456,310530,519355,4615,379,369,363,346,213,84,31,0,0,62,80,15
1792,3480,2632,0.680851064,304.6345597,0,39.67131696,40.55636161,0.168079137,47.76657057,60.67124525,65.40606138,64.47556239,-0.388402491,172.5876116,238,1792,7.522745503,309277,509480,4608,371,361,358,339,237,89,37,0,0,63,80,15
1748,3480,2583,0.676732482,301.4629868,0,39.90503432,40.84038902,0.188542413,47.17650606,60.8276253,65.02861744,63.86233231,-1.079489958,175.8369565,247,1748,7.542756433,307363,511333,4652,367,358,354,327,214,96,32,0,0,64,80,15
1729,3481,2616,0.660932722,301.3624817,0,39.35743204,40.89415847,0.165215516,46.91941147,60.63827174,66.14806504,65.23902448,-0.882253084,175.3961828,246,1729,7.516214011,303260,515175,4671,372,368,368,319,199,77,26,0,0,65,80,15
2155,3965,2984,0.722184987,338.9838021,-2,36.75034803,40.00742459,0.403160433,52.38159237,65.9241989,70.51216687,64.52775105,-1.322383034,144.0162413,218,2155,7.469650256,310355,518314,4245,410,382,374,365,303,207,114,0,0,66,80,15
1727,3422,2558,0.675136826,293.4629868,0,39.65431384,39.3149971,0.182503102,46.89226689,60.01666435,64.89928398,63.80931851,-0.464530863,180.1268095,247,1727,7.51670948,311079,515019,4673,362,360,359,330,213,82,21,0,0,67,80,15
1908,3422,2626,0.72658035,297.9777054,0,39.65041929,38.05974843,0.193158477,49.288346,60.20797289,64.33256752,63.12102903,-1.172472665,172.3291405,244,1908,7.565918244,328804,515994,4492,363,353,350,345,259,155,57,26,0,68,80,15
1847,3717,2766,0.667751265,310.6345597,0,38.75365457,41.80671359,0.301128621,48.49405571,63.78871374,68.77203825,65.57988317,-1.393474997,162.6816459,226,1847,7.447405104,300473,504718,4553,377,374,372,354,237,133,0,0,0,69,80,15
1791,3364,2554,0.701252937,288.391919,0,39.70575098,39.74930207,0.082923711,47.75324099,59.77457654,64.08136803,63.86066527,0.477928119,187.7046343,255,1791,7.447432331,336179,528444,4609,353,352,352,332,231,121,50,0,0,70,80,15
1712,3306,2523,0.678557273,293.8061325,0,38.78971963,42.08352804,0.125688668,46.68817945,59.22837158,64.45149778,63.94038031,-0.425280272,185.6828271,250,1712,7.433494701,317889,524027,4688,360,360,358,332,204,76,22,0,0,71,80,15
1765,3364,2547,0.692972124,291.8061325,0,39.48838527,41.81586402,0.15258436,47.4053562,59.13543777,64.19274658,63.44107839,-0.978894101,186.078187,251,1765,7.484193195,328428,529776,4635,357,355,353,326,228,108,38,0,0,72,80,15
1834,3480,2579,0.711128344,290.391919,0,39.75899673,39.07197383,0.125943625,48.32309308,60.5309838,64.01048144,63.50079159,-0.551665973,185.7671756,249,1834,7.512190931,340697,539750,4566,355,351,350,334,244,145,55,0,0,73,80,15
2185,3660,2698,0.809859155,283.2203461,0,39.82608696,39.30892449,0.260435851,52.74493725,62.58594091,63.59170298,61.39722667,1.058150081,164.7016018,231,2185,7.574554084,359873,543475,4215,346,342,341,336,317,238,164,70,31,74,80,15
1816,3422,2574,0.705516706,291.8061325,0,39.30011013,40.83700441,0.140167582,48.08537213,60.01666435,64.20914257,63.5752567,-0.2815955,178.3821586,244,1816,7.502867705,323942,515332,4584,357,354,354,340,248,118,45,0,0,75,80,15
2251,3660,2692,0.836181278,280.8061325,0,40.50999556,39.95735229,0.285312638,53.53561632,62.64183905,62.66934158,60.06445933,1.043457265,156.4553532,220,2251,7.524587031,352181,527615,4149,345,326,324,322,321,280,194,93,46,76,80,15
1934,4030,3099,0.624072281,340.1909089,0,36.52171665,42.7549121,0.330546598,49.62303174,65.9241989,74.06851542,69.90509993,-1.130889184,177.4120993,233,1934,7.595059196,343115,583601,4466,412,400,398,380,250,94,0,0,0,77,80,15
2239,3660,2697,0.830181683,279.8061325,0,40.22733363,39.8610987,0.302080594,53.39272741,62.16912417,63.24465874,60.29001943,1.078364342,161.108084,228,2239,7.571777962,360721,543032,4161,339,328,328,326,318,270,195,96,39,78,80,15
1937,3782,2823,0.686149486,317.391919,0,35.7769747,40.94734125,0.211282521,49.66150419,62.64982043,67.66106805,66.13362171,-1.205455025,157.692824,231,1937,7.497122367,305451,503724,4463,382,376,372,359,245,137,66,0,0,79,80,15
1843,3540,2700,0.682592593,306.6345597,0,38.23494303,39.18990776,0.264772631,48.44151609,61.40032573,66.92969542,64.54103282,-0.725769307,164.3814433,234,1843,7.487474077,302955,503873,4557,371,366,364,345,242,100,55,0,0,80,80,15
1909,3422,2576,0.741071429,285.0782105,0,40.39706653,42.82922996,0.183559081,49.30126054,59.8414572,63.3721234,62.29534733,1.434107019,179.4122577,250,1909,7.539026469,342498,537810,4491,345,344,344,339,268,184,85,0,0,81,80,15
1849,3599,2706,0.683296378,302.9777054,0,37.77230936,39.7171444,0.277025206,48.52030419,61.98386887,67.53147204,64.8884693,-0.910086866,174.1281774,244,1849,7.498601255,321963,526600,4551,368,367,366,347,250,109,42,0,0,82,80,15
1950,3481,2688,0.725446429,305.2203461,0,36.75230769,39.93333333,0.277617247,49.82787485,60.74537019,65.58388151,63.00589478,-0.972284708,162.9184615,236,1950,7.490143332,317691,491551,4450,368,355,352,349,279,179,68,0,0,83,80,15
1931,3782,2792,0.691618911,309.2619767,0,34.94924909,39.83480062,0.328277347,49.58452945,62.96824597,68.59170136,64.79044393,-1.234777527,153.3423097,219,1931,7.423959138,296104,487793,4469,383,374,372,352,278,125,47,0,0,84,80,15
1875,3660,2762,0.678855902,310.7705986,0,38.2208,38.2592,0.291338593,48.86025119,62.96824597,68.17989223,65.2222485,-1.038140625,162.9813333,227,1875,7.44100098,305590,502737,4525,374,371,369,350,260,107,44,0,0,85,80,15
1892,3906,2801,0.675473045,321.391919,0,36.3345666,40.1448203,0.313353813,49.08125119,63.38769597,68.50091904,65.0509696,-1.238344312,146.4339323,216,1892,7.411873347,277053,464343,4508,386,370,368,342,254,120,52,0,0,86,80,15
1900,3364,2594,0.732459522,290.492424,0,39.96210526,37.68157895,0.226327032,49.18490759,59.9082632,64.1313561,62.46723538,-1.136660079,173.4394737,240,1900,7.520206794,329535,517814,4500,352,348,348,340,256,177,79,0,0,87,80,15
1820,3481,2629,0.692278433,295.8061325,0,38.95769231,38.14725275,0.176362829,48.13830046,60.44005295,65.56294313,64.53525889,-0.867191175,179.3175824,246,1820,7.378592708,326358,519805,4580,362,362,362,345,236,107,46,0,0,88,80,15
1794,3599,2659,0.674689733,303.9482682,0,35.59643255,40.34280936,0.286652127,47.79321859,61.52235366,67.21579092,64.39506262,-1.012038499,165.9331104,236,1794,7.404533191,297684,488124,4606,374,368,368,352,232,100,0,0,0,89,80,15
1864,3780,2752,0.677325581,313.119841,0,34.8556867,40.37714592,0.304817154,48.71671696,63.28506933,68.16323389,64.91940624,-1.124656739,151.2237124,219,1864,7.370989178,281881,467864,4536,382,372,368,345,256,98,43,0,0,90,80,15
1858,3660,2707,0.686368674,310.5634919,0,37.79440258,39.47578041,0.294105946,48.63824703,62.16912417,67.01406723,64.05022433,-1.116110297,151.7621098,219,1858,7.372270517,281974,467747,4542,374,364,362,350,262,99,47,0,0,91,80,15
1973,3481,2620,0.753053435,288.2497834,0,39.54637608,43.96604156,0.17228671,50.12087012,60.01666435,63.4447888,62.49608913,-1.090954877,175.5945261,240,1973,7.556608819,346448,538759,4427,346,342,342,341,283,207,89,23,0,92,80,15
1775,3422,2601,0.682429835,296.5340546,0,35.24676056,40.57464789,0.228984393,47.53945931,60.41522987,65.96200158,64.20939739,-0.994141037,176.1774648,244,1775,7.428551084,312715,499847,4625,368,363,362,342,234,106,0,0,0,93,80,15
2276,3658,2758,0.825235678,315.6345597,0,40.14103691,43.20606327,0.286285707,53.83208341,62.80127387,63.18319753,60.53862038,-1.522116142,139.0632689,204,2276,7.388073472,316508,468717,4124,384,339,334,332,316,239,197,102,33,94,80,15
1799,3599,2679,0.671519224,309.4629868,0,35.52140078,39.86492496,0.325724421,47.85977372,61.66036004,67.74177313,64.04745888,-1.087629147,157.3918844,228,1799,7.392797537,283148,463137,4601,375,370,368,341,230,115,0,0,0,95,80,15
1892,3540,2616,0.72324159,291.8061325,0,39.67758985,43.3345666,0.164190583,49.08125119,60.63827174,64.13861167,63.26816318,1.177820051,183.3821353,251,1892,7.521368441,346959,537047,4508,356,350,350,339,256,157,62,22,0,96,80,15
2053,3540,2631,0.780311669,286.1492783,0,39.07014126,41.42669264,0.211254285,51.12690862,61.39218191,63.16690789,61.74130259,1.173535597,172.634681,237,2053,7.578480437,354419,554786,4347,348,342,339,338,311,219,117,39,0,97,80,15
1720,3481,2585,0.665377176,299.7056275,0,35.89244186,39.80116279,0.205677863,46.79713685,59.8414572,65.67755695,64.27335442,-0.827271858,173.0505814,234,1720,7.38517191,297647,485209,4680,370,363,358,328,212,68,21,0,0,98,80,15
1832,3599,2673,0.685372241,306.2914139,0,35.5,40.31495633,0.309527077,48.29673743,62.16912417,67.07232411,63.77844446,-1.203987709,160.2063319,224,1832,7.393800171,293498,510017,4568,376,366,362,344,243,108,33,0,0,99,80,15
1710,3363,2560,0.66796875,296.8772004,0,36.90584795,40.02280702,0.298884595,46.66090035,60.20797289,65.94600754,62.93156697,-1.286697144,167.5,233,1710,7.378132429,286425,467417,4690,365,360,360,319,203,75,28,0,0,100,80,15
1834,3599,2750,0.666909091,322.5634919,0,34.93456925,40.29062159,0.322431797,48.32309308,62.8171951,68.52867443,64.86874284,-1.186510848,152.2835333,229,1834,7.424539734,279288,461390,4566,383,373,372,336,231,96,43,0,0,101,80,15
1880,3422,2571,0.731232983,290.7350647,0,40.12446809,42.05425532,0.169605044,48.92535482,59.68249325,63.6960397,62.7732188,-0.582853239,174.8984043,234,1880,7.475330245,328809,517958,4520,352,350,350,346,282,139,61,0,0,102,80,15
1811,3480,2624,0.690167683,302.8772004,0,35.47432358,39.48812811,0.221662535,48.01912968,60.8276253,65.69270318,64.05849462,-1.315744143,168.9861955,233,1811,7.467146543,306034,495449,4589,372,367,361,340,242,129,0,0,0,103,80,15
1684,3364,2568,0.65576324,296.391919,0,35.41508314,39.62114014,0.113513288,46.30480961,59.77457654,65.60510083,65.18106083,-0.918844793,176.6781473,244,1684,7.419903979,297526,491504,4716,362,362,362,323,193,82,0,0,0,104,80,15
1923,3540,2580,0.745348837,289.0487732,0,35.11180447,40.5200208,0.18625508,49.4817102,60.40695324,63.14240356,62.03750131,1.266624025,179.0020801,241,2275,7.719799411,405110,638396,4125,420,411,408,401,322,215,75,23,0,105,80,15
1707,3363,2563,0.666016387,297.8061325,0,35.86408905,40.18453427,0.226482743,46.61995177,59.8414572,65.50996911,63.80770423,1.541236885,178.3731693,242,1707,7.428435827,304483,497457,4693,364,361,358,331,190,103,0,0,0,106,80,15
1621,3422,2556,0.634194053,304.5340546,0,35.59531154,40.44478717,0.208184394,45.43040064,60.01666435,66.01869846,64.57220211,-1.108098765,167.802591,231,1621,7.297358936,272008,470367,4779,373,366,366,303,151,62,0,0,0,107,80,15
1785,3422,2557,0.698083692,290.1492783,0,39.80336134,43.60952381,0.162108774,47.6731852,59.53990259,64.25697761,63.40704379,-0.922629052,181.0263305,247,1785,7.447960751,323132,515276,4615,354,352,348,328,232,126,45,0,0,108,80,15
1779,3540,2633,0.675655146,306.6345597,0,39.90106802,42.10455312,0.203493042,47.59299476,61.6116872,65.83104846,64.45362543,-0.444124421,166.7824621,233,1779,7.463521672,296706,483067,4621,373,366,362,334,224,120,0,0,0,109,80,15
1717,3364,2552,0.672805643,301.9777054,0,35.98602213,39.33663366,0.197034595,46.75630758,59.03388857,64.69931768,63.43098695,-1.078712436,172.8351776,243,1717,7.421047803,296758,482671,4683,365,356,354,323,213,106,0,0,0,110,80,15
