area,bbox_area,convex_area,solidity,perimeter,euler_number,centroid-0,centroid-1,eccentricity,equivalent_diameter,feret_diameter_max,major_axis_length,minor_axis_length,orientation,mean_intensity,max_intensity,total_area,entropy,obj_intensity_sum,total_intensity_sum,distance_bin_0,distance_bin_1,distance_bin_2,distance_bin_3,distance_bin_4,distance_bin_5,distance_bin_6,distance_bin_7,distance_bin_8,distance_bin_9,patchID,patchsize,object_size
1818,2450,1912,0.95083682,173.0304833,1,39.95214521,40.5819582,0.269489812,48.11184358,51.623638,49.08021178,47.26440299,0.796251537,136.1138614,187,1818,6.788374282,247455,355415,4792,354,314,144,251,208,89,138,85,25,48,80,10
1847,2450,1956,0.944274029,180.0599205,1,40.1169464,39.74336762,0.211769651,48.49405571,52.63078947,49.14942528,48.03469702,-0.21851729,129.6968056,184,1847,6.826689446,239550,355897,4765,359,313,142,259,211,88,145,92,26,49,80,10
2004,2862,2160,0.927777778,203.0304833,0,40.14321357,39.4745509,0.250403104,50.51308788,54.81788029,51.47559211,49.8356655,-1.014527171,128.49501,186,2004,7.067392753,257504,381514,4640,383,336,292,130,228,178,129,70,14,50,80,10
2099,2915,2241,0.936635431,203.7584053,0,39.69366365,39.86993807,0.276746485,51.69651637,55.71355311,52.84594357,50.78193774,1.190354959,122.5030967,197,2101,7.133751535,257292,388719,4547,385,338,293,260,216,173,116,60,12,51,80,10
1893,2500,1959,0.966309342,168.7523087,1,40.50607501,39.71262546,0.13628146,49.09422021,51.41984053,49.35408557,48.89361979,-0.98116186,137.2002113,192,1893,6.835140004,259720,370425,4712,362,320,148,264,220,93,148,94,39,52,80,10
1796,2450,1865,0.963002681,164.3380951,1,39.92316258,39.67483296,0.211908863,47.81985176,50.35871325,48.42422473,47.32448308,0.887491361,141.6230512,198,1796,6.762884597,254355,359379,4803,353,319,143,256,209,88,133,78,18,53,80,10
1886,2550,1977,0.953970663,175.3380951,1,40.08218452,39.89130435,0.169604542,49.003365,52.20153254,49.4103999,48.69455198,-1.39130448,157.2486744,212,1886,7.077342544,296571,426767,4723,363,323,147,260,220,90,144,94,36,54,80,10
1823,2401,1903,0.957961114,172.645707,1,40.14152496,40.18266594,0.271884298,48.17795855,51.623638,49.17099625,47.31872227,1.230818365,153.3384531,216,1823,6.925523784,279536,395555,4780,359,313,142,253,213,89,141,85,25,55,80,10
1767,2401,1829,0.966101695,160.6101731,1,39.6434635,40.69666101,0.233945835,47.43220715,50.32891813,48.1436434,46.80763956,-1.509966217,144.9252971,203,1767,6.679169902,256083,357237,4826,349,316,142,252,205,83,134,77,16,56,80,10
1750,2400,1839,0.951604133,168.6101731,1,39.89542857,39.84742857,0.346015203,47.20348719,50.99019514,48.80614221,45.79133339,1.258351484,143.5714286,203,1750,6.877179363,251250,363966,4850,355,315,139,244,196,82,129,73,17,57,80,10
