area,bbox_area,convex_area,solidity,perimeter,euler_number,centroid-0,centroid-1,eccentricity,equivalent_diameter,feret_diameter_max,major_axis_length,minor_axis_length,orientation,mean_intensity,max_intensity,total_area,entropy,obj_intensity_sum,total_intensity_sum,distance_bin_0,distance_bin_1,distance_bin_2,distance_bin_3,distance_bin_4,distance_bin_5,distance_bin_6,distance_bin_7,distance_bin_8,distance_bin_9,patchID,patchsize,object_size
2226,3658,2702,0.823834197,281.4274529,0,39.90880503,42.58131177,0.333917441,53.23749831,62.96824597,63.29194948,59.65913872,1.32337927,147.4838275,213,2226,7.457356742,328299,491268,4174,346,332,329,327,321,247,187,100,37,16,80,15
2295,3658,2730,0.840659341,304.6051224,0,40.56252723,40.07538126,0.343568001,54.05631097,63.56099433,63.22093598,59.37253864,1.322733992,127.8849673,187,2296,7.271069561,293583,424372,4474,330,324,324,311,260,192,114,47,24,17,80,15
2137,4032,3014,0.709024552,327.7411614,0,37.17126813,38.37529247,0.342734315,52.1623706,65.11528238,70.40435223,66.1401279,-1.166498576,143.3022929,208,2137,7.404533887,306237,522537,4263,397,379,376,366,283,202,99,35,0,18,80,15
2246,4355,3090,0.726860841,330.019336,0,38.02626892,38.71371327,0.298307469,53.47612568,67.60177512,70.18848222,66.9927886,-1.244634733,133.7729297,203,2246,7.336094258,300454,505962,4154,403,391,383,374,294,235,109,57,0,19,80,15
3260,5112,3809,0.855867682,361.119841,0,40.4809816,34.42699387,0.37854251,64.42639922,73.34848328,73.62407939,68.14526304,-1.177312545,120.1567485,189,3268,7.303027637,392426,554852,3551,377,371,739,339,300,460,145,75,43,20,80,15
2164,4032,2995,0.722537563,323.4985207,0,38.08179298,38.6922366,0.332025006,52.49085992,65.30696747,70.01539007,66.0434579,-1.047852154,138.681146,209,2164,7.383620303,300106,503583,4236,389,381,377,369,285,204,106,53,0,21,80,15
2613,4690,3404,0.767626322,367.7411614,-1,35.36241868,40.97780329,0.421715835,57.67993525,71.02112362,73.32309153,66.48410373,-1.203986238,118.7745886,186,2613,7.27135647,310358,488048,4217,394,384,382,351,269,211,135,44,13,22,80,15
2171,4160,3067,0.707857842,331.1909089,0,39.52187932,35.89728236,0.322073352,52.57568879,66.28725368,70.30741361,66.5610632,-1.165763589,138.6328881,204,2171,7.392582276,300972,502952,4229,403,387,378,368,288,195,100,52,0,23,80,15
2520,4554,3299,0.763867839,371.4690835,-2,36.76666667,41.33373016,0.350207117,56.64418463,69.26037828,71.27998853,66.76598994,-1.341611919,120.1424603,184,2521,7.27274234,302844,486048,3879,447,389,377,373,335,253,193,104,50,24,80,15
2097,4095,2990,0.701337793,320.0487732,0,39.21840725,36.92179304,0.377293881,51.67188138,65.76473219,70.87795197,65.63961662,-1.144502571,144.8583691,211,2097,7.440354465,303768,505416,4303,387,380,374,362,285,181,91,37,0,25,80,15
2482,4420,3269,0.759253594,350.8122292,-2,39.62046737,36.57977438,0.35998799,56.21548319,68.8839604,71.53350448,66.73767926,-1.215287167,124.2941176,188,2485,7.335590859,308765,489151,3915,421,386,379,376,344,270,184,90,35,26,80,15
2617,4480,3323,0.787541378,363.25588,-1,35.27588842,40.89873901,0.389035894,57.72406681,70.45565982,71.68990033,66.04235616,-1.201252748,122.4524264,197,2619,7.339308779,320636,498305,4210,383,375,373,359,297,213,118,44,28,27,80,15
2040,3965,2896,0.70441989,317.5046174,0,37.9004902,39.03039216,0.346741678,50.96477873,65.27633568,69.9477206,65.60821051,-1.119926245,154.4642157,216,2040,7.451087301,315107,519677,4360,392,375,374,363,304,160,72,0,0,28,80,15
2044,3904,2918,0.700479781,326.4274529,0,39.65068493,37.5146771,0.348383069,51.01471973,65.11528238,69.50425221,65.14996707,-1.059187451,138.0161448,210,2044,7.393364561,282105,465050,4356,391,381,378,355,282,173,84,0,0,29,80,15
2118,3422,2639,0.802576734,302.2853173,0,40.18271955,42.26109537,0.20160473,51.92996587,60.20797289,62.62762727,61.34169192,1.516909726,146.4910293,219,2118,7.416561024,310268,463895,4282,361,345,339,336,312,214,134,46,31,30,80,15
2041,3965,2953,0.691161531,336.7056275,0,35.14502695,39.83047526,0.333329433,50.97726857,65.76473219,69.71456506,65.72761841,-1.307103008,146.2631063,220,2041,7.467558996,298523,491974,4359,406,378,372,362,264,167,72,20,0,31,80,15
2287,3782,2765,0.827124774,291.9066376,0,40.43331876,39.6707477,0.282102071,53.96201292,62.96824597,63.6168927,61.03305426,1.25250427,128.9147355,188,2288,7.27286578,294911,426524,4466,333,330,328,318,247,192,111,45,30,32,80,15
2212,4225,3115,0.71011236,342.6345597,0,35.10443038,39.92631103,0.280684394,53.06982074,66.09841148,70.34493164,67.51707384,-1.11416336,132.2875226,202,2212,7.359013092,292620,479578,4188,409,385,377,365,291,223,110,52,0,33,80,15
2648,4485,3359,0.78832986,353.883297,-1,36.22016616,40.35649547,0.397785668,58.0649491,69.87131028,72.12462293,66.17278159,-1.294031274,120.9312689,190,2649,7.311301427,320313,501810,4183,396,382,376,339,256,216,159,70,23,34,80,15
2811,4760,3494,0.804522038,370.2619767,-1,38.57630736,37.50160085,0.379490796,59.82538224,70.25667228,72.10349843,66.70983317,-1.103304877,121.1127713,191,2812,7.291685386,340538,523905,4031,395,386,376,365,300,239,183,92,33,35,80,15
2040,3968,2924,0.697674419,320.9777054,0,36.28676471,40.25441176,0.351237754,50.96477873,64.77653896,69.81449879,65.36635893,-1.109157282,153.1568627,223,2040,7.486109221,312440,532533,4360,385,378,373,354,251,170,90,39,0,36,80,15
2070,4095,2976,0.695564516,321.9482682,0,39.84299517,36.43961353,0.343979729,51.33815207,65.9241989,70.79473155,66.4746299,-1.218758001,147.6019324,217,2197,7.500700426,324657,558260,4203,421,408,402,386,293,181,106,0,0,37,80,15
2069,4095,2994,0.691048764,329.6406563,0,38.70275495,38.5297245,0.361398811,51.32575005,65.9241989,70.56314365,65.79387503,-1.17957204,149.5896568,216,2069,7.470068445,309501,528731,4331,401,382,375,359,276,171,79,26,0,38,80,15
2137,4092,2995,0.713522538,324.6700936,0,36.64342536,40.68507253,0.374772441,52.1623706,66.75327707,70.49133035,65.35369878,-1.268751848,141.0028077,208,2137,7.42547117,301323,505405,4263,391,375,374,360,278,203,105,51,0,39,80,15
2230,4092,3049,0.73138734,331.2203461,-1,39.73856502,36.62780269,0.378744709,53.28530928,67.08203932,70.97696191,65.68926243,-1.383545677,132.6430493,200,2230,7.378136644,295794,483319,4170,397,383,378,370,294,231,122,55,0,40,80,15
2268,4221,3095,0.73279483,347.1909089,-1,38.42989418,39.33818342,0.391661829,53.73739189,67.89698079,71.17484893,65.48863608,-1.302585641,131.1410935,200,2268,7.366270491,297428,488299,4132,418,386,377,375,323,226,112,51,0,41,80,15
2151,4092,3023,0.711544823,332.4629868,0,36.13296141,40.66899117,0.405233784,52.33295578,66.37017402,71.1899974,65.08282775,-1.259521986,133.7963738,209,2151,7.389407495,287796,481029,4249,398,381,376,354,278,211,114,39,0,42,80,15
2595,4352,3301,0.786125417,350.7411614,-1,35.28362235,40.3194605,0.421055952,57.48092395,69.37578828,71.93954916,65.25166495,-1.217226564,129.9379576,202,2595,7.417364402,337189,523102,3805,414,381,376,374,349,268,223,138,72,43,80,15
3503,4968,3883,0.902137523,348.0132393,-2,40.12703397,33.64858693,0.421557165,66.78441529,74.46475676,74.40444734,67.4700889,-1.066720777,127.7173851,197,3505,7.34956229,447589,613254,3290,351,685,348,652,275,451,181,140,27,44,80,15
2035,3968,2942,0.691706322,325.25588,0,36.70761671,40.5046683,0.314118285,50.90228358,64.62971453,69.679538,66.15262837,-1.093689934,143.8570025,216,2035,7.408982444,292749,500108,4365,393,385,378,348,263,168,75,25,0,45,80,15
2480,4488,3272,0.75794621,359.6051224,-2,35.86935484,40.44516129,0.339629937,56.19282936,69.05070601,71.26772136,67.0315071,-1.293151919,122.4415323,192,2480,7.3193578,303655,481314,3920,429,391,383,374,326,247,191,101,38,46,80,15
1959,3906,2863,0.684247293,319.6345597,0,38.80245023,38.09086269,0.293886113,49.94272988,63.78871374,68.77755458,65.74036825,-1.143873355,152.7641654,223,1959,7.464264816,299265,495429,4441,386,374,372,351,254,138,64,20,0,47,80,15
2223,4355,3102,0.716634429,338.0843071,0,36.79892038,40.06207827,0.358361933,53.20161189,67.47592163,70.94522603,66.23323822,-1.259786243,131.1866847,201,2224,7.353796933,291721,484831,4176,404,380,378,370,295,222,122,53,0,48,80,15
2169,4221,3081,0.70399221,338.4690835,0,36.34255417,40.06961734,0.379695002,52.55146594,67.74215822,71.10355674,65.7787341,-1.258126724,129.5154449,201,2169,7.339624964,280919,469917,4231,412,385,381,369,289,201,132,0,0,49,80,15
2049,4030,2977,0.688276789,326.8772004,0,38.159102,39.03465105,0.354886422,51.07707732,65.62011887,70.49832492,65.90954821,-1.250256913,147.2742801,215,2049,7.436147314,301765,503739,4351,393,381,379,362,274,167,93,0,0,50,80,15
2648,4485,3370,0.785756677,350.4690835,0,36.6397281,39.42107251,0.377754847,58.0649491,70.40596566,72.39946074,67.03506986,-1.20712708,125.7662387,195,2650,7.372308001,333210,513906,3750,423,397,387,382,367,308,221,111,54,51,80,15
2065,4030,2962,0.697164078,332.7766953,0,35.38692494,40.80920097,0.3019472,51.27611198,65.37583651,69.23185636,66.00043524,-1.174034267,142.4987893,218,2065,7.433881407,294260,480994,4335,398,377,370,365,300,166,89,0,0,52,80,15
2444,4485,3282,0.744667885,364.1259377,0,36.37397709,41.04418985,0.445282833,55.78348723,69.58448103,73.03827088,65.3977352,-1.281270097,126.9071195,196,2449,7.366631618,310602,493215,3951,439,392,379,364,321,268,180,106,0,53,80,15
2285,3717,2744,0.832725948,291.0487732,-2,36.61881838,39.56323851,0.372144761,53.93841265,63.63961031,63.98022583,59.38482703,1.24838215,118.1107221,182,2286,7.165781748,269960,389154,4114,358,333,327,323,310,244,195,123,73,54,80,15
3516,5256,3961,0.887654633,358.7056275,-4,39.41240046,34.61860068,0.419289583,66.90822251,75.43208866,74.66921914,67.7886407,-1.139946214,129.0361206,192,3520,7.3021734,454080,627729,3297,354,693,348,349,618,252,381,77,31,55,80,15
2445,4485,3278,0.745881635,357.2264428,-1,31.97382413,36.83271984,0.378514871,55.79489839,69.87131028,71.74690276,66.40858953,-1.253664329,127.6384458,194,2525,7.298212206,320512,538224,3875,442,403,394,376,311,253,204,91,51,56,80,15
2473,4485,3272,0.755806846,368.5046174,-2,37.29235746,35.95228467,0.315603153,56.11346892,69.46221995,70.9442676,67.31839647,-1.392898977,126.9324707,190,2474,7.283350944,313997,522611,3926,443,395,382,375,326,250,183,88,32,57,80,15
2455,4488,3271,0.750535005,356.3330445,-1,40.67331976,33.97230143,0.347079929,55.90888196,69.05070601,71.39128588,66.95328602,-1.252734116,127.4525458,195,2455,7.379365664,312896,496503,3945,432,393,379,378,331,251,170,89,32,58,80,15
2499,4620,3310,0.754984894,355.1259377,0,40.0972389,35.9759904,0.396077076,56.40767343,70.57619995,72.03235447,66.14135166,-1.233554285,126.3345338,199,2499,7.376507363,315710,502637,4332,395,384,371,310,232,185,113,48,30,59,80,15
2044,4032,2933,0.696897375,322.8477631,0,39.97015656,36.71868885,0.278335285,51.01471973,64.62971453,69.15684063,66.42403729,-1.038958701,152.4227006,217,2044,7.463026158,311552,537367,4356,397,381,378,360,274,162,92,0,0,60,80,15
2027,4095,2898,0.699447895,317.9127343,0,39.17809571,38.43167242,0.315175942,50.80213142,65.27633568,69.05880789,65.53910547,-1.037590337,151.1563888,215,2027,7.423054513,306394,530655,4373,386,376,374,359,272,158,75,27,0,61,80,15
3011,4896,3619,0.831997789,394.4690835,-6,38.84523414,37.21421455,0.461163624,61.91707575,72.99315036,74.13412312,65.78032792,-1.187620889,129.2600465,200,3018,7.401427202,389876,578099,3860,403,379,372,352,555,211,142,79,47,62,80,15
2157,3968,2998,0.719479653,328.8772004,0,38.1015299,39.51043115,0.337631887,52.40589373,65.30696747,69.93013794,65.82371655,-1.197553571,143.0454335,216,2157,7.445435076,308549,499956,4243,392,380,377,370,293,208,99,38,0,63,80,15
2370,4352,3159,0.750237417,349.5046174,-2,40.13248945,36.59409283,0.43286853,54.9324833,68.8839604,71.92737661,64.83944163,-1.224260482,130.6978903,199,2371,7.405026907,309845,496751,4029,423,385,377,362,326,262,153,83,0,64,80,15
2307,3782,2781,0.829557713,285.9777054,0,38.89163416,42.03294322,0.274866289,54.1974504,64.19501538,63.79957431,61.34217173,1.062491742,151.3424361,217,2307,7.512615721,349147,521218,4093,348,339,334,332,326,276,212,106,34,65,80,15
2319,3720,2767,0.838091796,291.7056275,0,39.99956878,43.70720138,0.264112234,54.33822323,62.80127387,62.56395709,60.34243318,1.145212072,125.1690384,191,2319,7.269523408,290267,420282,4081,355,333,328,324,324,285,207,123,40,66,80,15
2284,4290,3138,0.727852135,339.9482682,0,39.09457093,36.14360771,0.323330792,53.92660865,67.08203932,70.44565703,66.66173921,-1.249699058,136.6177758,213,2285,7.455791976,312129,508351,4115,407,386,378,372,299,227,138,58,20,67,80,15
2044,4032,2935,0.696422487,330.0487732,0,39.27005871,37.38454012,0.319305581,51.01471973,65.30696747,69.52999762,65.89022784,-1.273156876,148.0875734,222,2044,7.47449966,302691,512420,4356,395,381,378,341,256,174,83,36,0,68,80,15
3029,4830,3684,0.822204126,369.119841,-2,41.83690987,33.32551997,0.385208659,62.1018726,72.53275122,73.86258688,68.16257424,-1.219765303,125.8623308,194,3031,7.379926965,381417,557132,3792,368,365,364,366,550,229,172,113,81,69,80,15
3091,5037,3745,0.825367156,373.9188309,0,34.57263022,40.71336137,0.455618919,62.73422856,74.14849965,75.12091399,66.87075411,-1.117389569,127.6881268,195,3091,7.352954444,394684,580399,3757,386,371,370,369,619,233,167,88,40,70,80,15
2307,4355,3163,0.72937085,342.9838021,-1,36.18508886,40.65886433,0.332076993,54.1974504,67.47592163,70.69715541,66.6852533,-1.146961506,129.4837451,199,2308,7.346160339,298815,491641,4092,419,389,380,371,299,233,144,53,20,71,80,15
2653,4686,3387,0.783289046,360.0548699,0,36.45231813,40.22842066,0.386505672,58.11974288,71.25307011,72.18789491,66.57795918,-1.257024316,128.7674331,204,2655,7.401254281,341813,533182,3745,426,386,380,377,364,296,220,146,60,72,80,15
2242,4288,3114,0.71997431,337.1909089,0,36.28590544,40.30196253,0.418459633,53.42848547,67.60177512,72.27594486,65.64357143,-1.180319688,133.5557538,206,2242,7.388048475,299432,490004,4158,408,390,383,359,287,221,128,66,0,73,80,15
2308,4288,3147,0.733396886,342.7411614,0,38.93587522,37.54462738,0.348590661,54.20919543,68.24954212,70.71845226,66.28264208,-1.397036949,128.6555459,199,2308,7.353791839,296937,478436,4092,409,381,379,377,326,244,133,59,0,74,80,15
2872,4757,3551,0.808786257,358.3269478,-3,36.2795961,41.6086351,0.392079076,60.47101762,71.47027354,73.30666083,67.43710778,-1.172265542,122.9961699,196,2875,7.336913833,353520,534370,3958,388,382,380,376,312,242,189,117,56,75,80,15
2971,5850,4102,0.724280839,449.3036072,-4,40.51396836,34.18175698,0.772507332,61.50442819,93.23625904,95.38308245,60.56881483,-0.815591046,137.404241,210,2973,7.513999513,408428,597277,3427,500,466,451,445,382,296,222,127,84,76,80,15
2868,5175,3765,0.761752988,415.1970055,-4,32.7444212,43.81624826,0.711737469,60.42889221,86.45229899,88.19831387,61.95451466,-0.899897157,137.609484,209,2868,7.510418898,394664,580477,3988,419,410,799,329,214,178,27,14,22,77,80,15
2055,3968,2910,0.706185567,322.3624817,0,34.38199513,39.90218978,0.3329059,51.15180607,64.93843238,69.24707276,65.2972234,-1.026945743,144.1284672,217,2055,7.423019273,296184,475292,4345,392,374,369,366,302,162,90,0,0,78,80,15
2202,3600,2713,0.811647623,306.6700936,-1,44.87284287,39.63260672,0.197021739,52.94972594,61.18823416,62.77100436,61.54063744,-1.466968043,141.2320618,202,2202,7.36708954,310993,457033,4198,376,347,338,335,311,239,160,96,0,79,80,15
2300,3599,2768,0.830924855,293.8711037,0,38.0126087,39.93652174,0.309266287,54.1151638,62.93647591,63.80402474,60.67606306,1.340805166,121.576087,182,2306,7.216424142,280098,403173,4094,359,338,335,334,331,246,195,123,45,80,80,15
2598,3904,2980,0.871812081,305.3208512,-2,40.01732102,42.99461124,0.448855627,57.51414032,66.48308055,65.33748257,58.3858547,1.058274598,82.76866821,143,2600,6.779128427,215146,289502,4174,323,316,314,311,512,194,140,78,38,81,80,15
1967,3843,2864,0.686801676,319.2203461,0,39.9517031,41.10625318,0.347420673,50.04460195,63.95310782,69.49489581,65.16601547,-1.286992252,156.448907,226,1967,7.446046038,307735,534070,4433,384,380,378,357,255,145,68,0,0,82,80,15
2334,3844,2753,0.847802397,277.7350647,0,40.38517566,38.39974293,0.12264628,54.51367808,62.28964601,61.69719974,61.23141346,1.046991852,135.0788346,195,2335,7.344907627,315363,451513,4403,325,322,322,319,274,202,131,58,44,83,80,15
2254,3721,2715,0.830202578,288.1137444,-2,40.27861579,38.90771961,0.206727493,53.571279,61.66036004,62.09496903,60.75362834,1.352073997,135.4103815,193,2254,7.358353054,305215,452309,4501,332,326,322,306,249,191,107,46,20,84,80,15
2107,4095,3016,0.698607427,344.7056275,0,37.77645942,38.0616991,0.340099597,51.79493914,66.09841148,70.00509385,65.8320497,-1.260705982,141.831514,214,2110,7.44496536,299134,503414,4290,415,382,376,352,268,192,94,31,0,85,80,15
2439,4352,3275,0.744732824,359.1909089,0,35.93603936,40.50307503,0.375142941,55.72639635,68.73136111,71.42719986,66.21065542,-1.223074064,130.7248872,202,2442,7.422214076,319119,514266,3958,432,386,380,373,317,246,185,79,44,86,80,15
2722,4550,3454,0.788071801,365.9482682,-3,38.74283615,37.68699486,0.419132961,58.87068915,71.38627319,73.1845919,66.44611074,-1.25100315,135.3457017,201,2722,7.444617957,368411,576219,4113,390,377,372,348,275,234,161,89,41,87,80,15
2533,4420,3305,0.766414523,342.0487732,-2,35.82510857,40.00434268,0.368405449,56.79010272,68.8839604,71.8467757,66.79344868,-1.134464153,130.069088,204,2533,7.425996784,329465,514606,3867,410,390,384,380,350,285,199,88,47,88,80,15
2483,4480,3268,0.759791922,358.2975106,0,38.18163512,38.32380185,0.404066375,56.22680668,70.45565982,71.70841142,65.59381134,-1.214923485,135.0869915,210,2483,7.45672832,335421,535574,3917,429,391,379,372,329,254,187,90,52,89,80,15
2157,4092,2999,0.719239747,330.4335495,-1,35.92953176,39.85025498,0.372003171,52.40589373,66.75327707,70.34242811,65.29405464,-1.37473256,137.375058,211,2157,7.421121015,296318,483302,4243,402,382,377,373,301,201,89,32,0,90,80,15
2427,3782,2790,0.869892473,279.492424,0,40.57643181,39.64441698,0.206623714,55.589139,62.51399843,62.13829668,60.79738223,1.477984703,123.6514215,179,2427,7.273474596,300102,426573,4311,326,321,320,320,285,227,169,86,35,91,80,15
2130,4095,3002,0.709526982,331.3980156,0,35.61877934,39.68497653,0.291780368,52.07686848,65.49045732,69.49245347,66.46851339,-1.280984627,136.6248826,205,2130,7.361729844,291011,492192,4270,399,380,380,376,281,190,96,28,0,92,80,15
2697,4554,3412,0.790445487,345.019336,-1,39.90285502,35.72413793,0.398674117,58.59971887,70.34202158,72.21397766,66.22690892,-1.227726059,121.1898406,189,2699,7.321620294,327027,501357,4120,382,376,375,355,277,226,176,83,30,93,80,15
2310,3599,2726,0.847395451,285.6639969,0,39.77878788,42.03679654,0.268503767,54.23267786,61.98386887,62.31684199,60.02848245,1.416199871,128.5506494,192,2310,7.308469148,296952,433284,4436,328,320,316,312,256,195,132,69,36,94,80,15
2347,3720,2732,0.859077599,277.5634919,0,41.31955688,40.91947167,0.265768235,54.66528342,62.80127387,62.2761317,60.0364922,1.297813216,133.3655731,198,2347,7.373155652,313009,451646,4391,323,316,316,315,294,219,135,60,31,95,80,15
2476,4485,3291,0.752354907,362.5046174,-3,40.15549273,35.51373183,0.386327894,56.14749427,70.03570518,72.01006162,66.41930931,-1.195789189,123.2487884,191,2477,7.32988419,305251,484475,3923,440,388,380,367,317,256,191,94,44,96,80,15
3129,5110,3739,0.836854774,359.9543648,-1,35.6056248,40.90444231,0.404114759,63.11867026,73.33484847,74.1235361,67.8014132,-1.113476309,123.9936082,202,3131,7.332819867,388160,563545,3713,398,382,372,368,637,233,175,78,44,97,80,15
2076,4158,2997,0.692692693,328.4335495,0,39.76541426,37.83766859,0.325062648,51.41250135,66.2721661,70.10299361,66.29587419,-1.18618601,138.4677264,211,2076,7.39853474,287459,491336,4324,400,388,377,356,268,183,68,36,0,98,80,15
2514,4485,3342,0.752244165,359.155375,-1,38.44351631,38.06006364,0.428439768,56.57671089,69.46221995,73.28471265,66.21789295,-1.117319833,123.9486874,197,2517,7.328515686,311876,504824,3883,435,397,386,375,321,253,196,106,48,99,80,15
