area,bbox_area,convex_area,solidity,perimeter,euler_number,centroid-0,centroid-1,eccentricity,equivalent_diameter,feret_diameter_max,major_axis_length,minor_axis_length,orientation,mean_intensity,max_intensity,total_area,entropy,obj_intensity_sum,total_intensity_sum,distance_bin_0,distance_bin_1,distance_bin_2,distance_bin_3,distance_bin_4,distance_bin_5,distance_bin_6,distance_bin_7,distance_bin_8,distance_bin_9,patchID,patchsize,object_size
1403,2448,1727,0.81239143,236.1726189,0,39.76692801,40.28367783,0.242401491,42.26529405,51.2445119,49.5225392,48.04558017,-1.215283791,163.7940128,255,1405,7.087962183,230011,389756,4995,282,259,258,255,195,109,47,0,0,21,80,10
1391,1935,1506,0.923638778,184.8883476,0,40.68511862,39.80661395,0.369759441,42.08415624,46.32493929,45.30528811,42.09439016,1.452077281,162.9676492,255,1391,6.674158936,226688,339794,5009,222,211,208,207,203,161,109,70,0,22,80,10
1198,1980,1459,0.82111035,215.3441918,-1,39.74540902,39.91569282,0.320232327,39.05561387,45.89117562,46.06622294,43.64033142,-1.009026749,157.8046745,250,1198,6.626198978,189050,314584,5202,263,236,236,226,148,89,0,0,0,23,80,10
1571,2162,1640,0.957926829,155.2314934,1,40.34945894,39.7880331,0.298202254,44.7242588,47.5394573,45.8720043,43.78495224,0.637868301,169.0611076,255,1572,6.733339691,265695,375469,5018,174,310,142,251,110,187,71,99,38,24,80,10
1526,2209,1672,0.912679426,227.0660172,-5,40.06946265,40.36107471,0.16122158,44.07906017,48.05205511,45.65224344,45.05503151,-0.62424074,142.9534731,252,1526,6.660142341,218147,314577,4874,277,225,221,216,213,196,125,53,0,25,80,10
1701,2352,1767,0.962648557,160.6812409,1,39.54673721,39.87301587,0.20925447,46.53794651,49.36598019,47.10937666,46.06643256,1.184560148,155.7954145,233,1701,6.798968175,265008,367118,4894,345,156,285,127,219,174,70,94,36,26,80,10
1350,2025,1482,0.910931174,189.9238816,-2,40.45777778,39.98962963,0.220154713,41.45929794,45.54119015,43.04021026,41.98421729,1.310595546,147.5740741,238,1351,6.474231119,199311,291788,5049,226,197,196,196,194,173,117,52,0,27,80,10
1502,2070,1573,0.954863318,154.6101731,1,40.05259654,39.45139814,0.289963057,43.73106214,46.69047012,44.77618727,42.85250551,1.027955355,166.8428762,253,1502,6.696853028,250598,359902,5085,169,300,136,236,103,173,66,97,35,28,80,10
1274,1980,1487,0.856758574,199.0660172,0,40.3744113,40.12872841,0.311817215,40.27539174,46.09772229,45.80157948,43.51800926,-1.442656406,164.188383,253,1274,6.697603696,209176,353694,5126,241,230,230,222,171,121,59,0,0,29,80,10
1071,1640,1262,0.848652932,190.7523087,-1,39.61811391,39.83846872,0.116301904,36.92749047,41.59326869,42.04612727,41.76079839,-0.830518231,169.9915966,255,1071,6.427989691,182061,307298,5329,232,221,220,205,126,67,0,0,0,30,80,10
1757,2401,1823,0.963795941,161.6812409,1,40.38702334,39.91804212,0.263852748,47.29779995,49.81967483,48.23553916,46.52621502,0.969470549,148.3170176,228,1757,6.796188533,260593,358669,4839,354,161,294,131,229,188,74,99,31,31,80,10
1641,2256,1721,0.953515398,161.1959595,1,39.73491773,40.36867764,0.312698984,45.70980303,49.03060269,46.97195062,44.61641419,1.264774921,152.308958,235,1641,6.707890246,249939,345699,4952,338,153,278,126,214,165,63,88,23,32,80,10
1230,1892,1437,0.855949896,203.3086579,-1,39.52195122,40.17235772,0.182417043,39.57378728,44.91102315,44.22496839,43.48292862,-0.647188434,137.4569106,228,1230,6.368760555,169072,266525,5170,247,238,230,229,159,83,44,0,0,33,80,10
1379,2070,1531,0.900718485,198.0660172,-2,40.01740392,40.34227701,0.286181787,41.90223541,46.69047012,45.13975958,43.25180454,1.202425123,165.6910805,255,1379,6.611365769,228488,342855,5021,241,220,214,214,201,146,96,47,0,34,80,10
1774,2352,1834,0.967284624,161.7817459,1,40.30270575,40.12344983,0.242832389,47.52606603,50.21951812,48.29742926,46.8518032,-1.485117468,152.8472379,212,1774,6.727597725,271151,380015,4818,350,314,142,251,209,87,135,79,15,35,80,10
1474,2115,1602,0.920099875,193.2081528,-1,39.67299864,39.78154681,0.307413791,43.32153147,47.85394446,45.96290612,43.7371954,1.429535449,152.5603799,238,1474,6.72705682,224874,339617,4926,243,219,216,213,205,165,108,105,0,36,80,10
1484,2070,1577,0.941027267,172.5807358,0,40.06132075,39.23854447,0.377605244,43.46823535,47.29693436,45.83431314,42.44104645,1.159329354,163.3955526,255,1484,6.46754414,242479,346978,4916,211,201,200,200,195,178,152,91,56,37,80,10
1319,1978,1513,0.871777925,200.7228714,0,40.03260045,40.05155421,0.379205666,40.98051927,47.07440918,46.24683239,42.7927681,-1.476595608,160.2805155,255,1321,6.661673463,211599,329564,5079,243,225,220,220,180,135,74,24,0,38,80,10
1446,2068,1554,0.930501931,175.0304833,0,40.32849239,40.2724758,0.33933365,42.90809226,47.51841748,45.7979584,43.08058599,1.161386421,157.3907331,245,1446,6.387389096,227587,325078,4954,219,212,211,208,204,187,133,72,0,39,80,10
1217,1848,1384,0.87933526,190.9238816,0,39.86195563,40.30156122,0.177438146,39.364102,45.12205669,42.99875341,42.31644725,1.1106743,136.7288414,210,1217,6.292058696,166399,257349,5183,228,217,211,209,180,122,50,0,0,40,80,10
1584,2162,1666,0.950780312,159.1959595,1,39.84911616,40.19823232,0.204091924,44.90892382,47.85394446,45.48890509,44.53144226,1.034858504,164.8099747,243,1584,6.836255377,261059,377780,5008,336,152,268,120,210,160,58,70,18,41,80,10
1339,1978,1510,0.886754967,190.373629,0,40.017177,40.22778193,0.349367457,41.2900442,46.69047012,45.53194428,42.66278501,1.473002932,164.2330097,255,1339,6.663681249,219908,336087,5061,231,218,216,216,195,142,83,38,0,42,80,10
1180,1804,1368,0.862573099,183.0660172,0,39.56694915,40.26525424,0.258288652,38.76109729,44.91102315,42.97254233,41.51438894,1.351576803,159.95,241,1180,6.327791368,188741,290703,5220,228,217,211,210,177,105,32,0,0,43,80,10
1267,1932,1434,0.883542538,193.4802307,0,39.63693765,40.46566693,0.326062098,40.16459266,46.69047012,43.45259539,41.07783948,1.244120824,146.5232833,230,1269,6.294654909,185813,277955,5131,238,203,199,198,187,147,77,20,0,44,80,10
1417,1980,1525,0.929180328,183.3380951,0,39.98870854,39.78546224,0.371560455,42.4756452,46.84015371,45.48919419,42.23256643,1.089368252,164.5088215,255,1417,6.68538685,233109,342680,4983,225,213,212,210,207,180,111,59,0,45,80,10
1303,1980,1477,0.882193636,198.509668,-1,40.97467383,40.99846508,0.279792978,40.73120581,46.57252409,43.91311978,42.15924546,-1.459744739,139.828089,233,1304,6.435354116,182278,279672,5096,239,211,206,204,201,147,75,21,0,46,80,10
1608,2208,1702,0.944770858,168.2670273,1,40.14241294,39.67848259,0.413325464,45.2478639,49.24428901,47.54572656,43.29434758,1.172259309,151.0192786,231,1608,6.817380354,242839,354264,4992,176,311,138,250,110,188,77,114,44,47,80,10
1284,1936,1451,0.884906961,196.8233765,0,40.28894081,40.27570093,0.161328722,40.43314946,45.607017,43.75771923,43.18452489,-0.405357301,138.0155763,225,1287,6.474401915,177471,286691,5113,239,220,214,214,199,141,60,0,0,48,80,10
1247,1936,1445,0.862975779,194.8589104,0,40.29831596,40.05934242,0.309462644,39.84632621,45.607017,44.61171548,42.42179776,0.832814225,159.2068966,235,1247,6.581923511,198531,322339,5153,237,227,216,214,185,131,37,0,0,49,80,10
1147,1806,1324,0.866314199,182.6812409,0,40.20662598,40.57192677,0.188707818,38.21525556,44.14748011,42.50441211,41.74074716,0.223416365,161.6050567,242,1147,6.376951202,185361,301416,5253,221,214,212,210,161,94,35,0,0,50,80,10
1728,2304,1776,0.972972973,159.4386002,1,40.18923611,39.46469907,0.256330069,46.90584114,49.47726751,47.76739679,46.17145515,1.152770871,145.5619213,214,1728,6.734720701,251531,356114,4865,352,160,290,127,224,180,71,96,35,51,80,10
1702,2304,1769,0.962125495,160.8528137,1,39.70387779,39.83607521,0.279305829,46.55162409,49.47726751,47.57697669,45.68351741,1.275028602,148.3178613,220,1702,6.682909813,252437,346364,4891,340,156,285,130,225,177,67,98,31,52,80,10
1514,2024,1573,0.962492053,154.7817459,0,40.24174373,40.17965654,0.319498411,43.90540594,47.29693436,45.18383231,42.81560359,1.243238724,143.3824306,233,1514,6.376036097,217081,297174,5073,168,306,138,247,105,176,67,96,24,53,80,10
1740,2304,1813,0.959735245,170.7523087,1,40.47701149,40.43563218,0.216111248,47.06842687,49.76946855,47.7109856,46.58351519,-1.195426017,122.1126437,174,1740,6.534096015,212476,302040,4865,353,305,138,250,202,81,121,69,16,54,80,10
1543,2070,1614,0.956009913,163.3025612,0,39.59429682,39.84445885,0.26109581,44.32390571,47.80167361,45.21738226,43.64892201,1.291359068,141.5346727,226,1543,6.416400331,218388,300444,5058,333,146,267,116,202,145,50,66,17,55,80,10
1725,2550,1829,0.943138327,170.9238816,1,40.43710145,40.16637681,0.499097105,46.86510658,52.20153254,50.50939823,43.7687202,-0.849698921,108.1484058,183,1726,6.648146136,186623,277259,4881,186,335,152,269,116,198,81,123,59,56,80,10
1586,2162,1678,0.945172825,167.2670273,1,40.06368222,39.70807062,0.267143767,44.93726647,48.38388161,45.86814719,44.2011467,1.428350473,137.5630517,215,1586,6.590233956,218175,310526,5017,169,308,142,252,107,183,77,103,42,57,80,10
1443,2116,1623,0.88909427,203.7584053,0,40.45460845,40.21968122,0.350195645,42.86355868,47.80167361,47.1012393,44.11862761,-1.23976914,129.4705475,223,1443,6.585395011,186826,293554,4957,249,230,223,218,206,155,105,57,0,58,80,10
1633,2352,1776,0.919481982,203.0660172,-2,40.00306185,40.16595224,0.438035377,45.59824752,51.10772936,49.04555498,44.089881,-0.710383124,104.9203919,175,1635,6.615813787,171464,273336,5014,223,217,213,212,195,144,89,66,27,59,80,10
2125,3080,2348,0.905025554,261.1787156,-4,40.69035294,39.83764706,0.467621625,52.01570948,57.80138407,56.49152701,49.93448424,-0.821102881,112.3548235,190,2128,7.03516761,238967,350889,4597,273,262,257,252,244,219,163,85,48,60,80,10
1275,1935,1464,0.870901639,195.9949494,-1,40.47294118,40.45411765,0.346313491,40.29119531,45.54119015,45.46826591,42.65463707,-1.226029822,143.4705882,236,1276,6.579498904,183010,303877,5124,238,227,226,216,169,124,60,16,0,61,80,10
1432,2162,1605,0.892211838,201.5452019,0,40.48044693,40.34706704,0.41287129,42.69987152,47.85394446,48.10515186,43.81366153,-1.003885321,125.3798883,209,1434,6.557880894,179694,283981,4966,241,234,229,228,218,159,81,44,0,62,80,10
1389,2350,1763,0.7878616,232.4152596,0,40.41828654,39.73722102,0.296518573,42.05389076,50.80354318,51.49019339,49.17452938,1.548914271,165.4485241,248,1389,6.963079437,229808,376417,5011,281,276,272,256,171,93,40,0,0,63,80,10
1470,2209,1633,0.900183711,196.273124,-1,39.77959184,39.85442177,0.264669442,43.26271063,47.51841748,46.10132116,44.45731102,1.146712764,146.6897959,231,1473,6.617300382,215897,319308,4927,243,220,218,218,217,182,109,66,0,64,80,10
1271,1935,1483,0.857046527,199.4802307,0,40.16915814,40.3422502,0.268038807,40.22794379,45.89117562,45.2217154,43.56696764,-1.433746172,153.8166798,237,1274,6.58604384,195776,312565,5126,244,230,228,225,167,117,45,18,0,65,80,10
1213,1978,1470,0.825170068,212.3086579,0,40.59027205,39.97197032,0.331172639,39.29935836,46.69047012,46.9102481,44.2631112,-1.315621793,168.6504534,246,1214,6.689826438,204677,354619,5186,258,251,244,229,156,76,0,0,0,66,80,10
1206,1892,1435,0.840418118,210.8944443,-1,40.03897181,39.70895522,0.295148264,39.18579961,44.91102315,45.35505941,43.33455797,-1.262495652,151.5414594,229,1206,6.510477699,182759,312692,5194,259,240,235,227,150,65,30,0,0,67,80,10
1239,1935,1444,0.858033241,193.2020561,0,40.38337369,40.14689266,0.26889339,39.71830555,45.607017,44.79635792,43.14650564,1.310606764,165.1638418,255,1239,6.623003064,204638,337545,5161,233,227,225,216,168,118,52,0,0,68,80,10
1254,1936,1430,0.876923077,189.4091629,0,39.43939394,44.02392344,0.303725237,39.95800782,45.35416188,44.61027135,42.50286722,1.562676991,167.5677831,248,1464,6.917716955,247325,401127,4936,280,266,258,248,190,137,85,0,0,69,80,10
1196,1890,1428,0.837535014,203.0304833,0,40.04431438,39.89799331,0.319543108,39.02299957,45.70557953,45.50829785,43.12237697,-1.407833893,159.6078595,240,1196,6.515142214,190891,315477,5204,246,235,232,217,153,83,30,0,0,70,80,10
1548,2208,1628,0.950859951,159.1959595,1,40.53036176,40.23449612,0.426061884,44.39566212,49.24428901,46.80746777,42.34643621,1.248372904,126.9250646,213,1554,6.452552203,196947,276893,5042,170,316,141,250,106,175,69,99,32,71,80,10
1247,1890,1433,0.870202373,198.1665222,-1,40.02967121,40.22373697,0.369535763,39.84632621,45.54119015,45.12174355,41.92786901,1.51313276,165.5797915,250,1247,6.422951936,206478,327185,5153,239,222,220,214,167,119,66,0,0,72,80,10
1183,1892,1376,0.859738372,192.8944443,-1,40.06508876,40.22400676,0.288568571,38.81033859,44.72135955,43.89703487,42.02962127,1.378303225,164.3770076,250,1188,6.43219324,194934,311155,5212,241,226,222,208,147,103,41,0,0,73,80,10
1370,2068,1544,0.887305699,204.6162697,0,40.26788321,39.71459854,0.291989124,41.76527477,47.38143096,45.15180416,43.18416253,-1.303660933,130.9781022,216,1373,6.439385638,179684,272567,5027,247,218,214,211,198,161,88,36,0,74,80,10
1163,1804,1359,0.855776306,188.373629,0,40,40.20808255,0.251268586,38.48087305,45.12205669,43.37946566,41.98773971,1.282500395,163.8512468,243,1163,6.344655505,190559,313841,5237,233,221,217,213,156,84,39,0,0,75,80,10
1232,2024,1511,0.81535407,212.3797257,0,39.88230519,40.55762987,0.379452532,39.60594803,46.87216658,48.07136237,44.47616315,-1.210877404,157.2150974,234,1232,6.72853941,193689,342667,5168,259,252,247,240,162,72,0,0,0,76,80,10
1124,1806,1306,0.860643185,184.8233765,0,39.71085409,39.57117438,0.187266067,37.83016321,43.73785546,42.75611087,41.99972228,0.297091202,148.8540925,230,1125,6.579964963,167402,288474,5275,228,221,217,208,157,70,24,0,0,77,80,10
1207,2070,1477,0.817197021,217.5868325,-1,40.18724109,40.2062966,0.209745223,39.20204243,46.38965402,45.67430171,44.65832594,1.363348774,141.8980944,218,1208,6.568493965,171354,280069,5192,266,249,240,226,150,77,0,0,0,78,80,10
1541,2160,1600,0.963125,153.4386002,1,40.05580792,39.59831278,0.335442936,44.2951706,48.50773134,45.74269364,43.09238608,1.279577853,152.541207,244,1541,6.452671557,235066,322967,5046,170,312,143,249,107,179,69,96,29,79,80,10
1661,2303,1726,0.962340672,157.0243866,1,40.03251054,40.08127634,0.283976631,45.98750791,49.49747468,47.02454181,45.08859793,1.516096406,148.730885,220,1661,6.582913736,247042,341004,4928,341,155,282,126,221,167,64,90,26,80,80,10
1426,2160,1606,0.887920299,206.5512986,-1,39.99929874,39.94109397,0.351514061,42.61032258,48.37354649,47.08645552,44.08152046,1.323495406,147.240533,242,1426,6.896041456,209965,345254,4974,253,231,223,222,212,167,118,0,0,81,80,10
1245,2024,1525,0.816393443,211.8233765,0,40.06425703,40.07389558,0.386331524,39.81435964,47.07440918,48.41412183,44.65524899,-1.156173269,152.6554217,224,1247,6.696947413,190242,336544,5153,256,250,249,244,178,70,0,0,0,82,80,10
1323,1978,1517,0.872116018,201.6162697,0,40.29478458,40.00755858,0.338034503,41.042611,46.87216658,45.79910744,43.10308426,-1.079321655,137.2426304,231,1323,6.624505209,181572,299532,5077,241,227,223,220,196,131,60,25,0,83,80,10
1271,1890,1453,0.874741913,192.6518036,0,40.22108576,40.07317073,0.377062483,40.22794379,46.09772229,45.70666188,42.33295368,-1.500439589,154.9496459,244,1271,6.610730325,196941,326899,5129,234,230,228,222,164,127,66,0,0,84,80,10
1432,1978,1539,0.930474334,181.9238816,0,39.9622905,39.79539106,0.360846966,42.69987152,46.5295605,45.53483128,42.46692388,1.300876674,154.2953911,241,1432,6.662233185,220951,331316,4968,217,209,206,205,201,175,121,67,31,85,80,10
1148,1764,1336,0.859281437,189.7523087,0,39.88066202,39.90766551,0.23629235,38.23191072,43.41658669,43.0028868,41.78513142,-0.421294847,141.6437282,227,1148,6.390869502,162607,261861,5252,226,218,216,207,150,88,43,0,0,86,80,10
1354,2025,1542,0.878080415,208.9949494,0,39.85450517,40.37149188,0.381651313,41.52067369,46.84015371,46.79917479,43.25677562,-0.868603327,124.521418,203,1354,6.480708266,168602,262777,5046,247,234,226,223,207,154,63,0,0,87,80,10
1464,2160,1614,0.907063197,190.5807358,-1,39.99385246,39.50751366,0.36083995,43.1743291,48.50773134,47.25236446,44.06886661,1.345114934,157.6202186,254,1464,6.746667607,230756,341408,4936,238,229,220,220,214,173,107,63,0,88,80,10
1561,2162,1653,0.944343618,162.1959595,1,40.68930173,39.69698911,0.37533832,44.58168827,48.27007354,46.40255525,43.00996614,1.059103976,154.4522742,242,1569,6.768553882,241840,346530,5034,331,148,269,119,201,155,56,69,18,89,80,10
1172,1806,1372,0.854227405,187.8233765,0,39.98549488,40.05375427,0.081929529,38.62948028,43.8634244,43.0869568,42.94210384,1.415009748,169.6851536,255,1173,6.443505423,198969,319561,5227,230,224,222,209,149,97,42,0,0,90,80,10
1121,1806,1324,0.846676737,188.0660172,0,40.44603033,40.10704728,0.104185248,37.77964438,43.93176527,42.58475501,42.35300489,-0.695794354,148.6333631,236,1121,6.253733871,166618,265437,5279,230,223,222,213,147,86,0,0,0,91,80,10
1218,1848,1393,0.874371859,197.8589104,-2,39.74876847,40.48522167,0.175301201,39.38027127,44.91102315,42.92054473,42.25591364,-0.792720706,139.2848933,226,1218,6.357470152,169649,276925,5182,238,230,223,218,179,98,32,0,0,92,80,10
1583,2115,1648,0.960558252,160.3675324,1,39.95325332,39.47504738,0.350642789,44.89474579,48.27007354,46.47153703,43.52102576,1.104727621,160.3701832,240,1583,6.737211224,253866,359865,5008,171,309,141,254,114,184,74,104,41,93,80,10
1429,2070,1514,0.943857332,168.1309883,-1,40.06438069,39.85654304,0.27179128,42.65512055,46.69047012,43.65998117,42.01645459,0.853896391,136.4429671,225,1429,6.459825308,194977,284834,4971,202,188,178,173,172,171,160,126,59,94,80,10
1479,2024,1551,0.953578337,166.1959595,-1,40.41176471,39.7795808,0.333689312,43.3949454,46.87216658,44.82919824,42.25972795,1.076267152,136.4989858,217,1479,6.4698442,201882,285531,5117,172,303,137,241,97,159,64,87,23,95,80,10
1277,1849,1404,0.90954416,190.373629,0,40.48864526,40.60532498,0.185938051,40.32278387,44.64302857,42.25778399,41.52087033,0.027467695,136.9600626,222,1281,6.200750291,175223,253885,5119,238,208,203,202,199,157,74,0,0,96,80,10
1567,2208,1657,0.945684973,162.2314934,1,40.43714103,39.75622208,0.289366726,44.66728519,48.37354649,45.74337304,43.78639435,1.134595519,138.2999362,219,1567,6.517722607,216716,298836,5027,172,312,141,248,109,179,70,102,40,97,80,10
1383,2116,1549,0.892834087,196.0660172,0,40.3637021,39.81417209,0.36634759,41.96296332,47.5394573,46.85205037,43.59480553,-1.030634744,128.0007231,222,1384,6.544605041,177105,285890,5016,238,231,228,225,206,155,73,28,0,98,80,10
1270,1936,1461,0.869267625,195.4802307,0,40.43779528,39.51811024,0.27812686,40.21211536,45.88027899,44.95647332,43.18268648,-1.320304464,146.3976378,236,1270,6.567750091,185925,308824,5130,236,225,224,221,178,126,60,0,0,99,80,10
1425,2115,1595,0.893416928,203.2375901,-1,40.61263158,40.39859649,0.397658035,42.59537946,48.25971405,47.11816418,43.23250344,-0.881803978,122.0912281,212,1425,6.568959002,173980,282630,4975,242,227,223,220,214,159,92,48,0,100,80,10
1428,1935,1519,0.940092166,181.3380951,0,40.37955182,40.07633053,0.375086742,42.64019313,46.84015371,45.37763138,42.06459769,1.185250965,159.2247899,252,1428,6.665937282,227373,333534,4972,221,210,206,204,203,186,134,64,0,101,80,10
1546,2208,1683,0.918597742,199.0954544,-3,40.17205692,40.5084088,0.450825261,44.36697348,50.92150823,47.99348873,42.83957475,-0.649682864,110.7554981,190,1550,6.483219219,171499,258236,5090,213,210,206,204,189,151,81,41,15,102,80,10
1334,2070,1535,0.869055375,203.3086579,0,40.01649175,39.73613193,0.365383067,41.21288091,46.57252409,46.70789422,43.47838183,-0.79354149,130.9197901,220,1335,6.462397166,174728,278079,5065,249,236,235,232,205,117,61,0,0,103,80,10
1268,2024,1505,0.842524917,211.4446968,-2,39.97712934,40.14589905,0.29799282,40.1804398,46.5295605,45.77824842,43.69845614,-1.291849059,151.8004732,240,1268,6.5402081,192483,309262,5132,251,234,229,219,167,109,39,20,0,104,80,10
1326,2025,1499,0.884589726,195.8944443,-1,40.16892911,40.15912519,0.312403666,41.08911822,46.84015371,45.20605947,42.94347113,1.425411778,159.0904977,243,1328,6.613421639,211142,325379,5072,244,226,222,221,180,136,75,24,0,105,80,10
1294,1978,1492,0.867292225,200.0660172,0,39.73802164,39.72565688,0.373651549,40.59029405,46.69047012,46.541053,43.17004478,1.230717473,163.4219474,253,1294,6.547312512,211468,336428,5106,243,233,229,220,181,133,55,0,0,106,80,10
1116,1681,1304,0.855828221,184.509668,0,39.81272401,40.2016129,0.184054698,37.69529589,42.72001873,42.41855538,41.69387689,0.491132065,156.6863799,240,1116,6.309137206,174862,283520,5284,222,219,218,200,140,84,33,0,0,107,80,10
1029,1806,1325,0.776603774,199.137085,0,40.09912536,40.34013605,0.229401693,36.19618062,43.28972164,44.81212292,43.61706588,-0.435535855,166.2934888,241,1029,6.540278295,171116,320950,5371,246,240,236,206,101,0,0,0,0,108,80,10
1591,2304,1740,0.914367816,213.373629,-2,40.26461345,39.81269642,0.315925433,45.00804501,49.04079934,47.35262987,44.92741863,-0.920182564,123.8095537,218,1591,6.680048387,196981,293211,4809,254,223,218,215,214,208,166,93,0,109,80,10
1217,1890,1413,0.86128804,190.7584053,0,40.52095316,39.83483977,0.291059069,39.364102,46.09772229,44.23901242,42.32368811,1.284843765,171.4502876,255,1217,6.481853468,208655,331911,5183,238,225,219,213,159,106,57,0,0,110,80,10
